pack,track,code,grade,level,credential,theme,description,transfer_check
Cognition.X : Corporate OS,,T0A-CORP-WRW-1,11–12 · adult,Lead,Workplace Remote Work & Hybrid Flexibility Policies Practice,Assess needs,,Confirm one real case where you assess needs. State the confirmed outcome for the real case where you assess needs.
Cognition.X : Corporate OS,,T0A-CORP-WRW-2,11–12 · adult,Lead,Workplace Remote Work & Hybrid Flexibility Policies Practice,Develop policies,,Complete this once for a real case: develop policies. Confirm the result. Record the specific result for the real case where you develop policies.
Cognition.X : Corporate OS,,T0A-CORP-WRW-3,11–12 · adult,Lead,Workplace Remote Work & Hybrid Flexibility Policies Practice,Communicate guidelines,,Verify against real evidence that you communicate guidelines. Confirm the verified outcome for the real case where you communicate guidelines.
Cognition.X : Corporate OS,,T0A-CORP-WRW-4,11–12 · adult,Lead,Workplace Remote Work & Hybrid Flexibility Policies Practice,Monitor productivity,,Produce documentation for one real case where you monitor productivity. Name the documentation produced for the real case where you monitor productivity.
Cognition.X : Corporate OS,,T0A-CORP-WRW-5,11–12 · adult,Lead,Workplace Remote Work & Hybrid Flexibility Policies Practice,Measure engagement,,Track a real case through to completion where you measure engagement. Confirm the tracked outcome for the real case where you measure engagement.
Cognition.X : Corporate OS,,T0B-CORP-CQS-1,11–12 · adult,Lead,Corporate Quality Standards & Compliance Practice,Define quality standards,,Confirm one real case where you define quality standards. State the confirmed outcome for the real case where you define quality standards.
Cognition.X : Corporate OS,,T0B-CORP-CQS-2,11–12 · adult,Lead,Corporate Quality Standards & Compliance Practice,Conduct audits,,Complete this once for a real case: conduct audits. Confirm the result. Record the specific result for the real case where you conduct audits.
Cognition.X : Corporate OS,,T0B-CORP-CQS-3,11–12 · adult,Lead,Corporate Quality Standards & Compliance Practice,Identify deficiencies,,Verify against real evidence that you identify deficiencies. Confirm the verified outcome for the real case where you identify deficiencies.
Cognition.X : Corporate OS,,T0B-CORP-CQS-4,11–12 · adult,Lead,Corporate Quality Standards & Compliance Practice,Implement corrections,,Produce documentation for one real case where you implement corrections. Name the documentation produced for the real case where you implement corrections.
Cognition.X : Corporate OS,,T0B-CORP-CQS-5,11–12 · adult,Lead,Corporate Quality Standards & Compliance Practice,Verify compliance,,Track a real case through to completion where you verify compliance. Confirm the tracked outcome for the real case where you verify compliance.
Cognition.X : Corporate OS,,T0B-CORP-CVM-1,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Identify vendors,,Confirm one real case where you identify vendors. State the confirmed outcome for the real case where you identify vendors.
Cognition.X : Corporate OS,,T0B-CORP-CVM-2,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Negotiate contracts,,Complete this once for a real case: negotiate contracts. Confirm the result. Record the specific result for the real case where you negotiate contracts.
Cognition.X : Corporate OS,,T0B-CORP-CVM-3,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Monitor performance,,Verify against real evidence that you monitor performance. Confirm the verified outcome for the real case where you monitor performance.
Cognition.X : Corporate OS,,T0B-CORP-CVM-4,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Resolve issues,,Produce documentation for one real case where you resolve issues. Name the documentation produced for the real case where you resolve issues.
Cognition.X : Corporate OS,,T0B-CORP-CVM-5,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Optimize value,,Track a real case through to completion where you optimize value. Confirm the tracked outcome for the real case where you optimize value.
Cognition.X : Corporate OS,,T0B-CORP-MPI-1,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Assess needs,,Confirm one real case where you assess needs. State the confirmed outcome for the real case where you assess needs.
Cognition.X : Corporate OS,,T0B-CORP-MPI-2,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Develop plans,,Complete this once for a real case: develop plans. Confirm the result. Record the specific result for the real case where you develop plans.
Cognition.X : Corporate OS,,T0B-CORP-MPI-3,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Provide support,,Verify against real evidence that you provide support. Confirm the verified outcome for the real case where you provide support.
Cognition.X : Corporate OS,,T0B-CORP-MPI-4,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Track progress,,Produce documentation for one real case where you track progress. Name the documentation produced for the real case where you track progress.
Cognition.X : Corporate OS,,T0B-CORP-MPI-5,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Measure outcomes,,Track a real case through to completion where you measure outcomes. Confirm the tracked outcome for the real case where you measure outcomes.
Cognition.X : Corporate OS,,T0B-CORP-WCI-1,11–12 · adult,Lead,Workplace Communication & Information Flow Practice,Establish communication channels,,Confirm one real case where you establish communication channels. State the confirmed outcome for the real case where you establish communication channels.
Cognition.X : Corporate OS,,T0B-CORP-WCI-2,11–12 · adult,Lead,Workplace Communication & Information Flow Practice,Share critical information,,Complete this once for a real case: share critical information. Confirm the result. Record the specific result for the real case where you share critical information.
Cognition.X : Corporate OS,,T0B-CORP-WCI-3,11–12 · adult,Lead,Workplace Communication & Information Flow Practice,Ensure comprehension,,Verify against real evidence that you ensure comprehension. Confirm the verified outcome for the real case where you ensure comprehension.
Cognition.X : Corporate OS,,T0B-CORP-WCI-4,11–12 · adult,Lead,Workplace Communication & Information Flow Practice,Gather feedback,,Produce documentation for one real case where you gather feedback. Name the documentation produced for the real case where you gather feedback.
Cognition.X : Corporate OS,,T0B-CORP-WCI-5,11–12 · adult,Lead,Workplace Communication & Information Flow Practice,Improve clarity,,Track a real case through to completion where you improve clarity. Confirm the tracked outcome for the real case where you improve clarity.
Cognition.X : Corporate OS,,T0B-CORP-WDR-1,11–12 · adult,Lead,Workplace Diversity Recruitment & Hiring Practice,Identify recruitment needs,,Confirm one real case where you identify recruitment needs. State the confirmed outcome for the real case where you identify recruitment needs.
Cognition.X : Corporate OS,,T0B-CORP-WDR-2,11–12 · adult,Lead,Workplace Diversity Recruitment & Hiring Practice,Diversify candidate pools,,Complete this once for a real case: diversify candidate pools. Confirm the result. Record the specific result for the real case where you diversify candidate pools.
Cognition.X : Corporate OS,,T0B-CORP-WDR-3,11–12 · adult,Lead,Workplace Diversity Recruitment & Hiring Practice,Reduce bias in hiring,,Verify against real evidence that you reduce bias in hiring. Confirm the verified outcome for the real case where you reduce bias in hiring.
Cognition.X : Corporate OS,,T0B-CORP-WDR-4,11–12 · adult,Lead,Workplace Diversity Recruitment & Hiring Practice,Track diversity metrics,,Produce documentation for one real case where you track diversity metrics. Name the documentation produced for the real case where you track diversity metrics.
Cognition.X : Corporate OS,,T0B-CORP-WDR-5,11–12 · adult,Lead,Workplace Diversity Recruitment & Hiring Practice,Evaluate success,,Track a real case through to completion where you evaluate success. Confirm the tracked outcome for the real case where you evaluate success.
Cognition.X : Corporate OS,,T0B-CORP-WEP-1,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Conduct assessments,,Confirm one real case where you conduct assessments. State the confirmed outcome for the real case where you conduct assessments.
Cognition.X : Corporate OS,,T0B-CORP-WEP-2,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Implement solutions,,Complete this once for a real case: implement solutions. Confirm the result. Record the specific result for the real case where you implement solutions.
Cognition.X : Corporate OS,,T0B-CORP-WEP-3,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Train staff,,Verify against real evidence that you train staff. Confirm the verified outcome for the real case where you train staff.
Cognition.X : Corporate OS,,T0B-CORP-WEP-4,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Monitor compliance,,Produce documentation for one real case where you monitor compliance. Name the documentation produced for the real case where you monitor compliance.
Cognition.X : Corporate OS,,T0B-CORP-WEP-5,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Measure health,,Track a real case through to completion where you measure health. Confirm the tracked outcome for the real case where you measure health.
Cognition.X : Corporate OS,,T0C-CORP-CDC-1,11–12 · adult,Lead,Corporate Decision-Making & Consensus Building Practice,Identify stakeholders,,Confirm one real case where you identify stakeholders. State the confirmed outcome for the real case where you identify stakeholders.
Cognition.X : Corporate OS,,T0C-CORP-CDC-2,11–12 · adult,Lead,Corporate Decision-Making & Consensus Building Practice,Gather input,,Complete this once for a real case: gather input. Confirm the result. Record the specific result for the real case where you gather input.
Cognition.X : Corporate OS,,T0C-CORP-CDC-3,11–12 · adult,Lead,Corporate Decision-Making & Consensus Building Practice,Build consensus,,Verify against real evidence that you build consensus. Confirm the verified outcome for the real case where you build consensus.
Cognition.X : Corporate OS,,T0C-CORP-CDC-4,11–12 · adult,Lead,Corporate Decision-Making & Consensus Building Practice,Make decisions,,Produce documentation for one real case where you make decisions. Name the documentation produced for the real case where you make decisions.
Cognition.X : Corporate OS,,T0C-CORP-CDC-5,11–12 · adult,Lead,Corporate Decision-Making & Consensus Building Practice,Communicate outcomes,,Track a real case through to completion where you communicate outcomes. Confirm the tracked outcome for the real case where you communicate outcomes.
Cognition.X : Corporate OS,,T0C-CORP-CTR-1,11–12 · adult,Lead,Corporate Training ROI & Learning Effectiveness Measurement Practice,Define metrics,,Confirm one real case where you define metrics. State the confirmed outcome for the real case where you define metrics.
Cognition.X : Corporate OS,,T0C-CORP-CTR-2,11–12 · adult,Lead,Corporate Training ROI & Learning Effectiveness Measurement Practice,Collect data,,Complete this once for a real case: collect data. Confirm the result. Record the specific result for the real case where you collect data.
Cognition.X : Corporate OS,,T0C-CORP-CTR-3,11–12 · adult,Lead,Corporate Training ROI & Learning Effectiveness Measurement Practice,Analyze results,,Verify against real evidence that you analyze results. Confirm the verified outcome for the real case where you analyze results.
Cognition.X : Corporate OS,,T0C-CORP-CTR-4,11–12 · adult,Lead,Corporate Training ROI & Learning Effectiveness Measurement Practice,Identify improvements,,Produce documentation for one real case where you identify improvements. Name the documentation produced for the real case where you identify improvements.
Cognition.X : Corporate OS,,T0C-CORP-CTR-5,11–12 · adult,Lead,Corporate Training ROI & Learning Effectiveness Measurement Practice,Report impact,,Track a real case through to completion where you report impact. Confirm the tracked outcome for the real case where you report impact.
Cognition.X : Corporate OS,,T0C-CORP-MDE-1,11–12 · adult,Lead,Manager Delegation & Empowerment & Trust Building Practice,Assess readiness,,Confirm one real case where you assess readiness. State the confirmed outcome for the real case where you assess readiness.
Cognition.X : Corporate OS,,T0C-CORP-MDE-2,11–12 · adult,Lead,Manager Delegation & Empowerment & Trust Building Practice,Coach skills,,Complete this once for a real case: coach skills. Confirm the result. Record the specific result for the real case where you coach skills.
Cognition.X : Corporate OS,,T0C-CORP-MDE-3,11–12 · adult,Lead,Manager Delegation & Empowerment & Trust Building Practice,Support growth,,Verify against real evidence that you support growth. Confirm the verified outcome for the real case where you support growth.
Cognition.X : Corporate OS,,T0C-CORP-MDE-4,11–12 · adult,Lead,Manager Delegation & Empowerment & Trust Building Practice,Track progress,,Produce documentation for one real case where you track progress. Name the documentation produced for the real case where you track progress.
Cognition.X : Corporate OS,,T0C-CORP-MDE-5,11–12 · adult,Lead,Manager Delegation & Empowerment & Trust Building Practice,Build capability,,Track a real case through to completion where you build capability. Confirm the tracked outcome for the real case where you build capability.
Cognition.X : Corporate OS,,T0C-CORP-MFP-1,11–12 · adult,Lead,Manager Feedback & Performance Coaching Practice,Conduct feedback sessions,,Confirm one real case where you conduct feedback sessions. State the confirmed outcome for the real case where you conduct feedback sessions.
Cognition.X : Corporate OS,,T0C-CORP-MFP-2,11–12 · adult,Lead,Manager Feedback & Performance Coaching Practice,Provide coaching,,Complete this once for a real case: provide coaching. Confirm the result. Record the specific result for the real case where you provide coaching.
Cognition.X : Corporate OS,,T0C-CORP-MFP-3,11–12 · adult,Lead,Manager Feedback & Performance Coaching Practice,Set goals,,Verify against real evidence that you set goals. Confirm the verified outcome for the real case where you set goals.
Cognition.X : Corporate OS,,T0C-CORP-MFP-4,11–12 · adult,Lead,Manager Feedback & Performance Coaching Practice,Track progress,,Produce documentation for one real case where you track progress. Name the documentation produced for the real case where you track progress.
Cognition.X : Corporate OS,,T0C-CORP-MFP-5,11–12 · adult,Lead,Manager Feedback & Performance Coaching Practice,Celebrate growth,,Track a real case through to completion where you celebrate growth. Confirm the tracked outcome for the real case where you celebrate growth.
Cognition.X : Corporate OS,,T0C-CORP-WFW-1,11–12 · adult,Lead,Workplace Flexibility & Work-Life Integration Practice,Assess flexibility needs,,Confirm one real case where you assess flexibility needs. State the confirmed outcome for the real case where you assess flexibility needs.
Cognition.X : Corporate OS,,T0C-CORP-WFW-2,11–12 · adult,Lead,Workplace Flexibility & Work-Life Integration Practice,Develop policies,,Complete this once for a real case: develop policies. Confirm the result. Record the specific result for the real case where you develop policies.
Cognition.X : Corporate OS,,T0C-CORP-WFW-3,11–12 · adult,Lead,Workplace Flexibility & Work-Life Integration Practice,Implement flexibility,,Verify against real evidence that you implement flexibility. Confirm the verified outcome for the real case where you implement flexibility.
Cognition.X : Corporate OS,,T0C-CORP-WFW-4,11–12 · adult,Lead,Workplace Flexibility & Work-Life Integration Practice,Monitor satisfaction,,Produce documentation for one real case where you monitor satisfaction. Name the documentation produced for the real case where you monitor satisfaction.
Cognition.X : Corporate OS,,T0C-CORP-WFW-5,11–12 · adult,Lead,Workplace Flexibility & Work-Life Integration Practice,Track retention,,Track a real case through to completion where you track retention. Confirm the tracked outcome for the real case where you track retention.
Cognition.X : Corporate OS,,T0C-CORP-WUR-1,11–12 · adult,Lead,Workplace Union Relations & Collective Bargaining Practice,Establish relationships,,Confirm one real case where you establish relationships. State the confirmed outcome for the real case where you establish relationships.
Cognition.X : Corporate OS,,T0C-CORP-WUR-2,11–12 · adult,Lead,Workplace Union Relations & Collective Bargaining Practice,Negotiate agreements,,Complete this once for a real case: negotiate agreements. Confirm the result. Record the specific result for the real case where you negotiate agreements.
Cognition.X : Corporate OS,,T0C-CORP-WUR-3,11–12 · adult,Lead,Workplace Union Relations & Collective Bargaining Practice,Manage conflicts,,Verify against real evidence that you manage conflicts. Confirm the verified outcome for the real case where you manage conflicts.
Cognition.X : Corporate OS,,T0C-CORP-WUR-4,11–12 · adult,Lead,Workplace Union Relations & Collective Bargaining Practice,Ensure compliance,,Produce documentation for one real case where you ensure compliance. Name the documentation produced for the real case where you ensure compliance.
Cognition.X : Corporate OS,,T0C-CORP-WUR-5,11–12 · adult,Lead,Workplace Union Relations & Collective Bargaining Practice,Maintain partnership,,Track a real case through to completion where you maintain partnership. Confirm the tracked outcome for the real case where you maintain partnership.
Cognition.X : Corporate OS,,T0D-CORP-CLC-1,11–12 · adult,Lead,Corporate Learning Culture & Continuous Improvement Practice,Foster learning mindset,,Confirm one real case where you foster learning mindset. State the confirmed outcome for the real case where you foster learning mindset.
Cognition.X : Corporate OS,,T0D-CORP-CLC-2,11–12 · adult,Lead,Corporate Learning Culture & Continuous Improvement Practice,Provide opportunities,,Complete this once for a real case: provide opportunities. Confirm the result. Record the specific result for the real case where you provide opportunities.
Cognition.X : Corporate OS,,T0D-CORP-CLC-3,11–12 · adult,Lead,Corporate Learning Culture & Continuous Improvement Practice,Share knowledge,,Verify against real evidence that you share knowledge. Confirm the verified outcome for the real case where you share knowledge.
Cognition.X : Corporate OS,,T0D-CORP-CLC-4,11–12 · adult,Lead,Corporate Learning Culture & Continuous Improvement Practice,Apply learning,,Produce documentation for one real case where you apply learning. Name the documentation produced for the real case where you apply learning.
Cognition.X : Corporate OS,,T0D-CORP-CLC-5,11–12 · adult,Lead,Corporate Learning Culture & Continuous Improvement Practice,Measure impact,,Track a real case through to completion where you measure impact. Confirm the tracked outcome for the real case where you measure impact.
Cognition.X : Corporate OS,,T0D-CORP-CVM-1,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Identify vendors,,Confirm one real case where you identify vendors. State the confirmed outcome for the real case where you identify vendors.
Cognition.X : Corporate OS,,T0D-CORP-CVM-2,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Negotiate contracts,,Complete this once for a real case: negotiate contracts. Confirm the result. Record the specific result for the real case where you negotiate contracts.
Cognition.X : Corporate OS,,T0D-CORP-CVM-3,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Monitor performance,,Verify against real evidence that you monitor performance. Confirm the verified outcome for the real case where you monitor performance.
Cognition.X : Corporate OS,,T0D-CORP-CVM-4,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Resolve issues,,Produce documentation for one real case where you resolve issues. Name the documentation produced for the real case where you resolve issues.
Cognition.X : Corporate OS,,T0D-CORP-CVM-5,11–12 · adult,Lead,Corporate Vendor Management & Strategic Partnerships Practice,Optimize value,,Track a real case through to completion where you optimize value. Confirm the tracked outcome for the real case where you optimize value.
Cognition.X : Corporate OS,,T0D-CORP-MIS-1,11–12 · adult,Lead,Manager Innovation & Strategic Thinking Practice,Encourage innovation,,Confirm one real case where you encourage innovation. State the confirmed outcome for the real case where you encourage innovation.
Cognition.X : Corporate OS,,T0D-CORP-MIS-2,11–12 · adult,Lead,Manager Innovation & Strategic Thinking Practice,Facilitate brainstorming,,Complete this once for a real case: facilitate brainstorming. Confirm the result. Record the specific result for the real case where you facilitate brainstorming.
Cognition.X : Corporate OS,,T0D-CORP-MIS-3,11–12 · adult,Lead,Manager Innovation & Strategic Thinking Practice,Test ideas,,Verify against real evidence that you test ideas. Confirm the verified outcome for the real case where you test ideas.
Cognition.X : Corporate OS,,T0D-CORP-MIS-4,11–12 · adult,Lead,Manager Innovation & Strategic Thinking Practice,Scale successes,,Produce documentation for one real case where you scale successes. Name the documentation produced for the real case where you scale successes.
Cognition.X : Corporate OS,,T0D-CORP-MIS-5,11–12 · adult,Lead,Manager Innovation & Strategic Thinking Practice,Learn from failures,,Track a real case through to completion where you learn from failures. Confirm the tracked outcome for the real case where you learn from failures.
Cognition.X : Corporate OS,,T0D-CORP-MPI-1,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Assess needs,,Confirm one real case where you assess needs. State the confirmed outcome for the real case where you assess needs.
Cognition.X : Corporate OS,,T0D-CORP-MPI-2,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Develop plans,,Complete this once for a real case: develop plans. Confirm the result. Record the specific result for the real case where you develop plans.
Cognition.X : Corporate OS,,T0D-CORP-MPI-3,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Provide support,,Verify against real evidence that you provide support. Confirm the verified outcome for the real case where you provide support.
Cognition.X : Corporate OS,,T0D-CORP-MPI-4,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Track progress,,Produce documentation for one real case where you track progress. Name the documentation produced for the real case where you track progress.
Cognition.X : Corporate OS,,T0D-CORP-MPI-5,11–12 · adult,Lead,Manager Performance Improvement Plans & Capability Building Practice,Measure outcomes,,Track a real case through to completion where you measure outcomes. Confirm the tracked outcome for the real case where you measure outcomes.
Cognition.X : Corporate OS,,T0D-CORP-WEP-1,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Conduct assessments,,Confirm one real case where you conduct assessments. State the confirmed outcome for the real case where you conduct assessments.
Cognition.X : Corporate OS,,T0D-CORP-WEP-2,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Implement solutions,,Complete this once for a real case: implement solutions. Confirm the result. Record the specific result for the real case where you implement solutions.
Cognition.X : Corporate OS,,T0D-CORP-WEP-3,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Train staff,,Verify against real evidence that you train staff. Confirm the verified outcome for the real case where you train staff.
Cognition.X : Corporate OS,,T0D-CORP-WEP-4,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Monitor compliance,,Produce documentation for one real case where you monitor compliance. Name the documentation produced for the real case where you monitor compliance.
Cognition.X : Corporate OS,,T0D-CORP-WEP-5,11–12 · adult,Lead,Workplace Ergonomics & Physical Health Safety Practice,Measure health,,Track a real case through to completion where you measure health. Confirm the tracked outcome for the real case where you measure health.
Cognition.X : Corporate OS,,T0D-CORP-WRR-1,11–12 · adult,Lead,Workplace Recognition & Reward Systems Practice,Design recognition program,,Confirm one real case where you design recognition program. State the confirmed outcome for the real case where you design recognition program.
Cognition.X : Corporate OS,,T0D-CORP-WRR-2,11–12 · adult,Lead,Workplace Recognition & Reward Systems Practice,Celebrate achievements,,Complete this once for a real case: celebrate achievements. Confirm the result. Record the specific result for the real case where you celebrate achievements.
Cognition.X : Corporate OS,,T0D-CORP-WRR-3,11–12 · adult,Lead,Workplace Recognition & Reward Systems Practice,Provide incentives,,Verify against real evidence that you provide incentives. Confirm the verified outcome for the real case where you provide incentives.
Cognition.X : Corporate OS,,T0D-CORP-WRR-4,11–12 · adult,Lead,Workplace Recognition & Reward Systems Practice,Measure engagement,,Produce documentation for one real case where you measure engagement. Name the documentation produced for the real case where you measure engagement.
Cognition.X : Corporate OS,,T0D-CORP-WRR-5,11–12 · adult,Lead,Workplace Recognition & Reward Systems Practice,Adjust program,,Track a real case through to completion where you adjust program. Confirm the tracked outcome for the real case where you adjust program.
Cognition.X : Corporate OS,,T0E-CORP-CAC-1,11–12 · adult,Lead,Corporate Accountability Culture & Transparency Practice,Establish transparency,,Confirm one real case where you establish transparency. State the confirmed outcome for the real case where you establish transparency.
Cognition.X : Corporate OS,,T0E-CORP-CAC-2,11–12 · adult,Lead,Corporate Accountability Culture & Transparency Practice,Share information,,Complete this once for a real case: share information. Confirm the result. Record the specific result for the real case where you share information.
Cognition.X : Corporate OS,,T0E-CORP-CAC-3,11–12 · adult,Lead,Corporate Accountability Culture & Transparency Practice,Admit mistakes,,Verify against real evidence that you admit mistakes. Confirm the verified outcome for the real case where you admit mistakes.
Cognition.X : Corporate OS,,T0E-CORP-CAC-4,11–12 · adult,Lead,Corporate Accountability Culture & Transparency Practice,Hold people accountable,,Produce documentation for one real case where you hold people accountable. Name the documentation produced for the real case where you hold people accountable.
Cognition.X : Corporate OS,,T0E-CORP-CAC-5,11–12 · adult,Lead,Corporate Accountability Culture & Transparency Practice,Build trust,,Track a real case through to completion where you build trust. Confirm the tracked outcome for the real case where you build trust.
Cognition.X : Corporate OS,,T0E-CORP-CTR-1,11–12 · adult,Lead,Corporate Training ROI & Learning Effectiveness Measurement Practice,Define metrics,,Confirm one real case where you define metrics. State the confirmed outcome for the real case where you define metrics.
