pack,track,code,grade,level,credential,theme,description,transfer_check
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-24,9–10,Practitioner,Public Service Fellow,The seminar circle,"Lead a real seminar-style discussion on a real topic, on your own.","Run or take a speaking role in a seminar circle on a live local issue, presenting field evidence and taking questions."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-25,11–12,Lead,Public Service Fellow,The seminar circle,Facilitate a real seminar circle that draws out quieter voices.,"Run or take a speaking role in a seminar circle on a live local issue, presenting field evidence and taking questions."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-26,K–2,Explorer,Public Service Fellow,Mentorship in both directions,"Help a younger student and learn from an older one, with an adult.","Record a leader's-story interview with an experienced public servant, and lead one session passing a skill to a younger learner."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-27,3–5,Explorer,Public Service Fellow,Mentorship in both directions,"Both give and receive help from others, with an adult's help.","Record a leader's-story interview with an experienced public servant, and lead one session passing a skill to a younger learner."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-28,6–8,Builder,Public Service Fellow,Mentorship in both directions,Practice real mentorship in both directions with a checker.,"Record a leader's-story interview with an experienced public servant, and lead one session passing a skill to a younger learner."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-29,9–10,Practitioner,Public Service Fellow,Mentorship in both directions,"Practice real two-way mentorship, giving and receiving, on your own.","Record a leader's-story interview with an experienced public servant, and lead one session passing a skill to a younger learner."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-30,11–12,Lead,Public Service Fellow,Mentorship in both directions,Explain to someone else why real mentorship flows in both directions.,"Record a leader's-story interview with an experienced public servant, and lead one session passing a skill to a younger learner."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-31,K–2,Explorer,Public Service Fellow,Pushing past the ceiling,"Try something a little hard and keep going, with an adult.","Research one Californian who broke a civic ceiling, and identify one barrier data shows still standing in your county, with the numbers."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-32,3–5,Explorer,Public Service Fellow,Pushing past the ceiling,"Push past a real challenge in a group activity, with an adult's help.","Research one Californian who broke a civic ceiling, and identify one barrier data shows still standing in your county, with the numbers."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-33,6–8,Builder,Public Service Fellow,Pushing past the ceiling,"Identify a real barrier and push past it, with a checker.","Research one Californian who broke a civic ceiling, and identify one barrier data shows still standing in your county, with the numbers."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-34,9–10,Practitioner,Public Service Fellow,Pushing past the ceiling,"Push past a real limiting barrier in your own civic life, on your own.","Research one Californian who broke a civic ceiling, and identify one barrier data shows still standing in your county, with the numbers."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-35,11–12,Lead,Public Service Fellow,Pushing past the ceiling,Help someone else push past a real ceiling they've hit.,"Research one Californian who broke a civic ceiling, and identify one barrier data shows still standing in your county, with the numbers."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-36,K–2,Explorer,Public Service Fellow,The stipend question,Ask an adult why some helping jobs pay and some don't.,Cost out four weeks of a real volunteer or placement role and propose the support that would let a working student hold it.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-37,3–5,Explorer,Public Service Fellow,The stipend question,"Learn that some public service roles come with pay, with an adult.",Cost out four weeks of a real volunteer or placement role and propose the support that would let a working student hold it.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-38,6–8,Builder,Public Service Fellow,The stipend question,"Identify a real paid public service opportunity, with a checker.",Cost out four weeks of a real volunteer or placement role and propose the support that would let a working student hold it.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-39,9–10,Practitioner,Public Service Fellow,The stipend question,"Evaluate a real stipended service opportunity, on your own.",Cost out four weeks of a real volunteer or placement role and propose the support that would let a working student hold it.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-40,11–12,Lead,Public Service Fellow,The stipend question,Explain to someone else the real trade-offs of paid versus unpaid service.,Cost out four weeks of a real volunteer or placement role and propose the support that would let a working student hold it.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-41,K–2,Explorer,Public Service Fellow,The record you build,"Keep a small folder of things you're proud of, with an adult.",Assemble your own service ledger to date in a form a scholarship or employer could verify.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-42,3–5,Explorer,Public Service Fellow,The record you build,"Keep a simple record of things you've done, with an adult's help.",Assemble your own service ledger to date in a form a scholarship or employer could verify.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-43,6–8,Builder,Public Service Fellow,The record you build,"Build a real record of your own real activities and growth, with a checker.",Assemble your own service ledger to date in a form a scholarship or employer could verify.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-44,9–10,Practitioner,Public Service Fellow,The record you build,"Build a real substantive record of your own leadership work, on your own.",Assemble your own service ledger to date in a form a scholarship or employer could verify.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-45,11–12,Lead,Public Service Fellow,The record you build,Advise someone else on building a real record that reflects their growth.,Assemble your own service ledger to date in a form a scholarship or employer could verify.
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-46,K–2,Explorer,Public Service Fellow,The on-ramp: from classroom to Fellowship,Ask an adult what happens after finishing a school program.,"Map three real next-step routes into California public service — requirements, deadlines, first application step completed or drafted."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-47,3–5,Explorer,Public Service Fellow,The on-ramp: from classroom to Fellowship,"Learn about a real path from school to a real fellowship, with an adult.","Map three real next-step routes into California public service — requirements, deadlines, first application step completed or drafted."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-48,6–8,Builder,Public Service Fellow,The on-ramp: from classroom to Fellowship,"Identify a real on-ramp from classroom to a real fellowship, with a checker.","Map three real next-step routes into California public service — requirements, deadlines, first application step completed or drafted."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-49,9–10,Practitioner,Public Service Fellow,The on-ramp: from classroom to Fellowship,"Plan your own real on-ramp from classroom to a real fellowship, on your own.","Map three real next-step routes into California public service — requirements, deadlines, first application step completed or drafted."
Civic Leadership Legacy : California,The Fellowship ladder: service as a career,PS-50,11–12,Lead,Public Service Fellow,The on-ramp: from classroom to Fellowship,Guide someone else through a real on-ramp into public service.,"Map three real next-step routes into California public service — requirements, deadlines, first application step completed or drafted."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-1,K–2,Explorer,Local Government Navigator,"Fifty-eight counties, hundreds of cities",Ask an adult what county and city you live in.,"Produce the one-page profile of your own county and city — population, governing bodies, three services each actually runs — from official sources."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-2,3–5,Explorer,Local Government Navigator,"Fifty-eight counties, hundreds of cities","Learn your own real county and city, with an adult's help.","Produce the one-page profile of your own county and city — population, governing bodies, three services each actually runs — from official sources."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-3,6–8,Builder,Local Government Navigator,"Fifty-eight counties, hundreds of cities","Explain what a county does versus a city, with a checker.","Produce the one-page profile of your own county and city — population, governing bodies, three services each actually runs — from official sources."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-4,9–10,Practitioner,Local Government Navigator,"Fifty-eight counties, hundreds of cities","Explain, using real examples, how counties and cities divide power.","Produce the one-page profile of your own county and city — population, governing bodies, three services each actually runs — from official sources."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-5,11–12,Lead,Local Government Navigator,"Fifty-eight counties, hundreds of cities",Teach someone else how California's real county and city structure works.,"Produce the one-page profile of your own county and city — population, governing bodies, three services each actually runs — from official sources."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-6,K–2,Explorer,Local Government Navigator,Supervisors and councils,Ask an adult who makes decisions for your town.,Identify your actual supervisor and councilmember by district lookup and summarise one recent vote each has cast.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-7,3–5,Explorer,Local Government Navigator,Supervisors and councils,"Name a real local council member or supervisor, with an adult's help.",Identify your actual supervisor and councilmember by district lookup and summarise one recent vote each has cast.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-8,6–8,Builder,Local Government Navigator,Supervisors and councils,"Identify a real supervisor or council member's role, with a checker.",Identify your actual supervisor and councilmember by district lookup and summarise one recent vote each has cast.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-9,9–10,Practitioner,Local Government Navigator,Supervisors and councils,"Research a real supervisor or council member's actual work, on your own.",Identify your actual supervisor and councilmember by district lookup and summarise one recent vote each has cast.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-10,11–12,Lead,Local Government Navigator,Supervisors and councils,Explain to someone else what a real supervisor or council actually does.,Identify your actual supervisor and councilmember by district lookup and summarise one recent vote each has cast.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-11,K–2,Explorer,Local Government Navigator,The general plan and the zoning map,Ask an adult why some areas have houses and some have stores.,Find your parcel's zoning on the real map and explain what could and could not lawfully be built there.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-12,3–5,Explorer,Local Government Navigator,The general plan and the zoning map,"Learn that towns plan where things can be built, with an adult's help.",Find your parcel's zoning on the real map and explain what could and could not lawfully be built there.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-13,6–8,Builder,Local Government Navigator,The general plan and the zoning map,"Read a real zoning map for a real area, with a checker.",Find your parcel's zoning on the real map and explain what could and could not lawfully be built there.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-14,9–10,Practitioner,Local Government Navigator,The general plan and the zoning map,"Read and interpret a real general plan or zoning map, on your own.",Find your parcel's zoning on the real map and explain what could and could not lawfully be built there.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-15,11–12,Lead,Local Government Navigator,The general plan and the zoning map,Explain to someone else how a real general plan shapes a real community.,Find your parcel's zoning on the real map and explain what could and could not lawfully be built there.
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-16,K–2,Explorer,Local Government Navigator,The school board and the schoolhouse,Ask an adult who decides things about your school.,"Attend or watch one real school board meeting and report one decision, who voted how, and who it affects."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-17,3–5,Explorer,Local Government Navigator,The school board and the schoolhouse,"Learn what a real school board does, with an adult's help.","Attend or watch one real school board meeting and report one decision, who voted how, and who it affects."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-18,6–8,Builder,Local Government Navigator,The school board and the schoolhouse,"Identify a real decision a school board makes, with a checker.","Attend or watch one real school board meeting and report one decision, who voted how, and who it affects."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-19,9–10,Practitioner,Local Government Navigator,The school board and the schoolhouse,"Attend or research a real school board meeting, on your own.","Attend or watch one real school board meeting and report one decision, who voted how, and who it affects."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-20,11–12,Lead,Local Government Navigator,The school board and the schoolhouse,Explain to someone else how a real school board's decisions reach the schoolhouse.,"Attend or watch one real school board meeting and report one decision, who voted how, and who it affects."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-21,K–2,Explorer,Local Government Navigator,Special districts and the water under everything,Ask an adult where the water for your town comes from.,"Identify three special districts covering your own address, and for one find its board, budget and next public meeting."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-22,3–5,Explorer,Local Government Navigator,Special districts and the water under everything,"Learn that a special district manages real local water, with an adult.","Identify three special districts covering your own address, and for one find its board, budget and next public meeting."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-23,6–8,Builder,Local Government Navigator,Special districts and the water under everything,"Identify a real special district and what it manages, with a checker.","Identify three special districts covering your own address, and for one find its board, budget and next public meeting."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-24,9–10,Practitioner,Local Government Navigator,Special districts and the water under everything,"Research a real special district's role in your area, on your own.","Identify three special districts covering your own address, and for one find its board, budget and next public meeting."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-25,11–12,Lead,Local Government Navigator,Special districts and the water under everything,Explain to someone else how real special districts operate underneath everything.,"Identify three special districts covering your own address, and for one find its board, budget and next public meeting."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-26,K–2,Explorer,Local Government Navigator,"The county budget, followed to the sidewalk",Ask an adult who pays to fix a broken sidewalk.,"From your county's actual budget, trace one revenue source to one service and check that service's condition where you live."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-27,3–5,Explorer,Local Government Navigator,"The county budget, followed to the sidewalk","Learn that county money pays for real local repairs, with an adult.","From your county's actual budget, trace one revenue source to one service and check that service's condition where you live."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-28,6–8,Builder,Local Government Navigator,"The county budget, followed to the sidewalk","Trace a real county budget line to a real local service, with a checker.","From your county's actual budget, trace one revenue source to one service and check that service's condition where you live."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-29,9–10,Practitioner,Local Government Navigator,"The county budget, followed to the sidewalk","Trace a real county budget item to its real local effect, on your own.","From your county's actual budget, trace one revenue source to one service and check that service's condition where you live."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-30,11–12,Lead,Local Government Navigator,"The county budget, followed to the sidewalk",Explain to someone else how to trace a real budget line to the sidewalk.,"From your county's actual budget, trace one revenue source to one service and check that service's condition where you live."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-31,K–2,Explorer,Local Government Navigator,"The permit, the complaint, the record",Ask an adult what a permit is for and why it matters.,"Complete one real local-government transaction (permit lookup, 311 request, or public-records request) and document the outcome."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-32,3–5,Explorer,Local Government Navigator,"The permit, the complaint, the record","Learn that building something needs a real permit, with an adult.","Complete one real local-government transaction (permit lookup, 311 request, or public-records request) and document the outcome."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-33,6–8,Builder,Local Government Navigator,"The permit, the complaint, the record","Identify a real permit, complaint or record process, with a checker.","Complete one real local-government transaction (permit lookup, 311 request, or public-records request) and document the outcome."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-34,9–10,Practitioner,Local Government Navigator,"The permit, the complaint, the record","Navigate a real permit, complaint, or record request process, on your own.","Complete one real local-government transaction (permit lookup, 311 request, or public-records request) and document the outcome."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-35,11–12,Lead,Local Government Navigator,"The permit, the complaint, the record",Guide someone else through a real permit or complaint process.,"Complete one real local-government transaction (permit lookup, 311 request, or public-records request) and document the outcome."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-36,K–2,Explorer,Local Government Navigator,Public comment that gets heard,"Practice sharing your opinion clearly, with an adult.","Deliver (or fully rehearse to the real rules) a public comment to a local body on a live agenda item, structured for the record."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-37,3–5,Explorer,Local Government Navigator,Public comment that gets heard,Share an opinion at a real meeting or with an adult's help.,"Deliver (or fully rehearse to the real rules) a public comment to a local body on a live agenda item, structured for the record."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-38,6–8,Builder,Local Government Navigator,Public comment that gets heard,"Give a real effective public comment at a real meeting, with a checker.","Deliver (or fully rehearse to the real rules) a public comment to a local body on a live agenda item, structured for the record."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-39,9–10,Practitioner,Local Government Navigator,Public comment that gets heard,"Give a real effective public comment that actually gets heard, on your own.","Deliver (or fully rehearse to the real rules) a public comment to a local body on a live agenda item, structured for the record."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-40,11–12,Lead,Local Government Navigator,Public comment that gets heard,Coach someone else on giving real public comment that lands.,"Deliver (or fully rehearse to the real rules) a public comment to a local body on a live agenda item, structured for the record."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-41,K–2,Explorer,Local Government Navigator,City and county: who does what,Ask an adult if the city or the county fixes the road.,"For your own address, produce the who-fixes-what card: five common problems each matched to the correct government and office."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-42,3–5,Explorer,Local Government Navigator,City and county: who does what,"Learn the difference between city and county jobs, with an adult.","For your own address, produce the who-fixes-what card: five common problems each matched to the correct government and office."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-43,6–8,Builder,Local Government Navigator,City and county: who does what,"Sort a real local service into city or county responsibility, with a checker.","For your own address, produce the who-fixes-what card: five common problems each matched to the correct government and office."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-44,9–10,Practitioner,Local Government Navigator,City and county: who does what,"Explain, for a real issue, whether the city or county is responsible.","For your own address, produce the who-fixes-what card: five common problems each matched to the correct government and office."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-45,11–12,Lead,Local Government Navigator,City and county: who does what,Teach someone else how to tell whether an issue is a real city or county matter.,"For your own address, produce the who-fixes-what card: five common problems each matched to the correct government and office."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-46,K–2,Explorer,Local Government Navigator,When local government fails you,Ask an adult what to do if a problem doesn't get fixed.,"Take one real or case-study local failure and map its escalation ladder in order, drafting the first escalation document."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-47,3–5,Explorer,Local Government Navigator,When local government fails you,"Learn one step to take if local government doesn't help, with an adult.","Take one real or case-study local failure and map its escalation ladder in order, drafting the first escalation document."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-48,6–8,Builder,Local Government Navigator,When local government fails you,"Identify a real escalation path when local government fails, with a checker.","Take one real or case-study local failure and map its escalation ladder in order, drafting the first escalation document."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-49,9–10,Practitioner,Local Government Navigator,When local government fails you,"Escalate a real unresolved local government failure, on your own.","Take one real or case-study local failure and map its escalation ladder in order, drafting the first escalation document."
Civic Leadership Legacy : California,The county and the city: government closest to the door,CG-50,11–12,Lead,Local Government Navigator,When local government fails you,Guide someone else through escalating a real local government failure.,"Take one real or case-study local failure and map its escalation ladder in order, drafting the first escalation document."
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-1,K–2,Explorer,Capitol Navigator,The capitol and the two chambers,Ask an adult where laws for the state get made.,Identify your actual Assembly member and state Senator by district lookup and summarise one bill each has authored recently.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-2,3–5,Explorer,Capitol Navigator,The capitol and the two chambers,"Learn about the real state capitol building, with an adult's help.",Identify your actual Assembly member and state Senator by district lookup and summarise one bill each has authored recently.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-3,6–8,Builder,Capitol Navigator,The capitol and the two chambers,"Identify the real two chambers of the state legislature, with a checker.",Identify your actual Assembly member and state Senator by district lookup and summarise one bill each has authored recently.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-4,9–10,Practitioner,Capitol Navigator,The capitol and the two chambers,"Explain, using real roles, what each chamber of the legislature does.",Identify your actual Assembly member and state Senator by district lookup and summarise one bill each has authored recently.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-5,11–12,Lead,Capitol Navigator,The capitol and the two chambers,Teach someone else how the real two-chamber legislature actually functions.,Identify your actual Assembly member and state Senator by district lookup and summarise one bill each has authored recently.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-6,K–2,Explorer,Capitol Navigator,The session and its deadlines,Ask an adult if lawmakers work all year.,Find the current session's actual calendar and explain which deadlines a new idea introduced today would face.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-7,3–5,Explorer,Capitol Navigator,The session and its deadlines,"Learn that the legislature meets in a real session, with an adult.",Find the current session's actual calendar and explain which deadlines a new idea introduced today would face.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-8,6–8,Builder,Capitol Navigator,The session and its deadlines,"Identify a real deadline that shapes the legislative session, with a checker.",Find the current session's actual calendar and explain which deadlines a new idea introduced today would face.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-9,9–10,Practitioner,Capitol Navigator,The session and its deadlines,"Explain, using real deadlines, how the session shapes what passes.",Find the current session's actual calendar and explain which deadlines a new idea introduced today would face.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-10,11–12,Lead,Capitol Navigator,The session and its deadlines,Explain to someone else why real legislative deadlines matter so much.,Find the current session's actual calendar and explain which deadlines a new idea introduced today would face.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-11,K–2,Explorer,Capitol Navigator,A bill's actual journey,Ask an adult how an idea becomes a real rule.,Track one real bill through each stage on the Legislature's own site and state where it stalled or how it became law.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-12,3–5,Explorer,Capitol Navigator,A bill's actual journey,"Learn the basic steps a real bill follows, with an adult's help.",Track one real bill through each stage on the Legislature's own site and state where it stalled or how it became law.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-13,6–8,Builder,Capitol Navigator,A bill's actual journey,"Trace a real bill's journey through the real legislature, with a checker.",Track one real bill through each stage on the Legislature's own site and state where it stalled or how it became law.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-14,9–10,Practitioner,Capitol Navigator,A bill's actual journey,"Trace a real bill's actual journey from idea to law, on your own.",Track one real bill through each stage on the Legislature's own site and state where it stalled or how it became law.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-15,11–12,Lead,Capitol Navigator,A bill's actual journey,"Teach someone else the real journey a bill takes, not the simplified version.",Track one real bill through each stage on the Legislature's own site and state where it stalled or how it became law.
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-16,K–2,Explorer,Capitol Navigator,The committee room is the real floor,Ask an adult where the real decisions about a bill get made.,"Watch one real committee hearing (live or archived) and report the arguments, amendments and vote as the record shows."
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-17,3–5,Explorer,Capitol Navigator,The committee room is the real floor,"Learn that committees do a lot of the real work, with an adult.","Watch one real committee hearing (live or archived) and report the arguments, amendments and vote as the record shows."
Civic Leadership Legacy : California,Sacramento: the Legislature and the law,LG-18,6–8,Builder,Capitol Navigator,The committee room is the real floor,"Identify what real work happens in a real committee room, with a checker.","Watch one real committee hearing (live or archived) and report the arguments, amendments and vote as the record shows."
