pack,track,code,grade,level,credential,theme,description,transfer_check
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-36,K–2,Explorer,Legal Navigator,Small claims: court without the lawyers,Ask an adult what happens when two neighbours can't agree and go to a small court.,"Prepare a complete mock small claim: forms filled, evidence bundled, and your three-minute case stated aloud."
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-37,3–5,Explorer,Legal Navigator,Small claims: court without the lawyers,"Explain what small claims court is for, with an adult's help.","Prepare a complete mock small claim: forms filled, evidence bundled, and your three-minute case stated aloud."
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-38,6–8,Builder,Legal Navigator,Small claims: court without the lawyers,"Walk through a real small-claims filing step, with a checker.","Prepare a complete mock small claim: forms filled, evidence bundled, and your three-minute case stated aloud."
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-39,9–10,Practitioner,Legal Navigator,Small claims: court without the lawyers,"File or prepare a real small-claims case on your own, from evidence to filing.","Prepare a complete mock small claim: forms filled, evidence bundled, and your three-minute case stated aloud."
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-40,11–12,Lead,Legal Navigator,Small claims: court without the lawyers,Guide someone else through a real small-claims case end to end.,"Prepare a complete mock small claim: forms filled, evidence bundled, and your three-minute case stated aloud."
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-41,K–2,Explorer,Legal Navigator,Mediation and the deal that beats the verdict,Help two friends work out a disagreement without a grown-up deciding for them.,Take one side of a role-played dispute through a structured mediation to a written settlement both sides sign.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-42,3–5,Explorer,Legal Navigator,Mediation and the deal that beats the verdict,"Explain why talking it out can beat a strict ruling, with an adult's help.",Take one side of a role-played dispute through a structured mediation to a written settlement both sides sign.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-43,6–8,Builder,Legal Navigator,Mediation and the deal that beats the verdict,"Explain why a real dispute might be better settled than tried, with a checker.",Take one side of a role-played dispute through a structured mediation to a written settlement both sides sign.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-44,9–10,Practitioner,Legal Navigator,Mediation and the deal that beats the verdict,"Prepare for a real mediated settlement on your own, weighing it against a trial.",Take one side of a role-played dispute through a structured mediation to a written settlement both sides sign.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-45,11–12,Lead,Legal Navigator,Mediation and the deal that beats the verdict,Explain to someone else why most real disputes should settle rather than go to trial.,Take one side of a role-played dispute through a structured mediation to a written settlement both sides sign.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-46,K–2,Explorer,Legal Navigator,When the law itself is the problem,Tell an adult about a rule you think is unfair.,Find one live consultation or proposed rule affecting you and submit (or fully draft) a reasoned formal response.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-47,3–5,Explorer,Legal Navigator,When the law itself is the problem,"Write down why a rule seems unfair, with an adult's help.",Find one live consultation or proposed rule affecting you and submit (or fully draft) a reasoned formal response.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-48,6–8,Builder,Legal Navigator,When the law itself is the problem,"Write a real consultation response to a rule you think is wrong, with a checker.",Find one live consultation or proposed rule affecting you and submit (or fully draft) a reasoned formal response.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-49,9–10,Practitioner,Legal Navigator,When the law itself is the problem,"Challenge a real rule on your own — consultation, review or otherwise.",Find one live consultation or proposed rule affecting you and submit (or fully draft) a reasoned formal response.
"Law, Contracts & Everyday Rights",Law: the system you already live in,LW-50,11–12,Lead,Legal Navigator,When the law itself is the problem,Help someone else challenge a real rule they believe is the problem.,Find one live consultation or proposed rule affecting you and submit (or fully draft) a reasoned formal response.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-1,K–2,Explorer,Contract Reader,When a promise becomes binding,"Shake hands on a trade of toys with a friend, with an adult watching.","Analyse five everyday exchanges and rule which formed a contract, naming the missing ingredient where none did."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-2,3–5,Explorer,Contract Reader,When a promise becomes binding,"Explain what makes a trade fair and agreed, with an adult's help.","Analyse five everyday exchanges and rule which formed a contract, naming the missing ingredient where none did."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-3,6–8,Builder,Contract Reader,When a promise becomes binding,"Name the ingredients of a real binding agreement, with a checker.","Analyse five everyday exchanges and rule which formed a contract, naming the missing ingredient where none did."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-4,9–10,Practitioner,Contract Reader,When a promise becomes binding,"Explain, for a real deal, whether offer, acceptance and consideration are all present.","Analyse five everyday exchanges and rule which formed a contract, naming the missing ingredient where none did."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-5,11–12,Lead,Contract Reader,When a promise becomes binding,Teach someone else the ingredients that make a real promise legally binding.,"Analyse five everyday exchanges and rule which formed a contract, naming the missing ingredient where none did."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-6,K–2,Explorer,Contract Reader,Reading before signing,Look at a simple form with an adult before anyone signs it.,"Extract the six-answer summary from a real contract you are actually subject to, in one page a friend could rely on."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-7,3–5,Explorer,Contract Reader,Reading before signing,"Find the names of the people in a real simple agreement, with an adult.","Extract the six-answer summary from a real contract you are actually subject to, in one page a friend could rely on."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-8,6–8,Builder,Contract Reader,Reading before signing,"Find the parties, obligations and money in a real document, with a checker.","Extract the six-answer summary from a real contract you are actually subject to, in one page a friend could rely on."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-9,9–10,Practitioner,Contract Reader,Reading before signing,"Read a real document methodically for parties, obligations, money and term, on your own.","Extract the six-answer summary from a real contract you are actually subject to, in one page a friend could rely on."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-10,11–12,Lead,Contract Reader,Reading before signing,Teach someone else a method for reading a real document before they sign.,"Extract the six-answer summary from a real contract you are actually subject to, in one page a friend could rely on."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-11,K–2,Explorer,Contract Reader,The clauses that bite,Ask an adult what a 'gotcha' rule in a game's fine print might mean.,"Locate and explain three bite-clauses across real contracts or terms of service, and state what each costs you if triggered."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-12,3–5,Explorer,Contract Reader,The clauses that bite,"Spot one surprising rule buried in fine print, with an adult's help.","Locate and explain three bite-clauses across real contracts or terms of service, and state what each costs you if triggered."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-13,6–8,Builder,Contract Reader,The clauses that bite,"Identify a real auto-renewal or arbitration clause in a document, with a checker.","Locate and explain three bite-clauses across real contracts or terms of service, and state what each costs you if triggered."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-14,9–10,Practitioner,Contract Reader,The clauses that bite,"Identify and evaluate a real biting clause — renewal, arbitration, indemnity — on your own.","Locate and explain three bite-clauses across real contracts or terms of service, and state what each costs you if triggered."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-15,11–12,Lead,Contract Reader,The clauses that bite,Explain to someone else what a real biting clause could cost them.,"Locate and explain three bite-clauses across real contracts or terms of service, and state what each costs you if triggered."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-16,K–2,Explorer,Contract Reader,Terms of service: the contract nobody reads,Ask an adult what happens when you tap 'I agree' on an app.,Audit the terms of one service you use daily and report the three most consequential things you had agreed to unknowingly.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-17,3–5,Explorer,Contract Reader,Terms of service: the contract nobody reads,"Find one real thing an app's terms let it do, with an adult's help.",Audit the terms of one service you use daily and report the three most consequential things you had agreed to unknowingly.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-18,6–8,Builder,Contract Reader,Terms of service: the contract nobody reads,"Find what a real app's terms actually grant it over your content, with a checker.",Audit the terms of one service you use daily and report the three most consequential things you had agreed to unknowingly.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-19,9–10,Practitioner,Contract Reader,Terms of service: the contract nobody reads,"Read a real terms of service and identify what you actually agreed to, on your own.",Audit the terms of one service you use daily and report the three most consequential things you had agreed to unknowingly.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-20,11–12,Lead,Contract Reader,Terms of service: the contract nobody reads,Explain to someone else what a real 'I agree' click actually commits them to.,Audit the terms of one service you use daily and report the three most consequential things you had agreed to unknowingly.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-21,K–2,Explorer,Contract Reader,Negotiating before ink,"Ask a friend if a trade could be a little different before agreeing, with an adult.","Negotiate one real agreement's term (price, date, clause) with the exchange documented, or run the full role-play to signed changes."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-22,3–5,Explorer,Contract Reader,Negotiating before ink,"Ask for a small change to a deal before agreeing, with an adult's help.","Negotiate one real agreement's term (price, date, clause) with the exchange documented, or run the full role-play to signed changes."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-23,6–8,Builder,Contract Reader,Negotiating before ink,"Propose a real change to a real agreement in writing, with a checker.","Negotiate one real agreement's term (price, date, clause) with the exchange documented, or run the full role-play to signed changes."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-24,9–10,Practitioner,Contract Reader,Negotiating before ink,"Negotiate a real term of a real agreement in writing, on your own.","Negotiate one real agreement's term (price, date, clause) with the exchange documented, or run the full role-play to signed changes."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-25,11–12,Lead,Contract Reader,Negotiating before ink,Coach someone else on negotiating a real term before they sign.,"Negotiate one real agreement's term (price, date, clause) with the exchange documented, or run the full role-play to signed changes."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-26,K–2,Explorer,Contract Reader,Breach: when the other side fails,"Say what happens when a friend breaks a promise in a game, with an adult.","For a real or case-study breach, classify it, state your mitigation duty, and draft the remedy demand in the right order."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-27,3–5,Explorer,Contract Reader,Breach: when the other side fails,"Explain the difference between a small broken promise and a big one, with an adult.","For a real or case-study breach, classify it, state your mitigation duty, and draft the remedy demand in the right order."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-28,6–8,Builder,Contract Reader,Breach: when the other side fails,"Sort a real broken promise into major or minor breach, with a checker.","For a real or case-study breach, classify it, state your mitigation duty, and draft the remedy demand in the right order."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-29,9–10,Practitioner,Contract Reader,Breach: when the other side fails,"Identify a real breach and the remedy it opens up, on your own.","For a real or case-study breach, classify it, state your mitigation duty, and draft the remedy demand in the right order."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-30,11–12,Lead,Contract Reader,Breach: when the other side fails,Explain to someone else the real remedies available when the other side fails.,"For a real or case-study breach, classify it, state your mitigation duty, and draft the remedy demand in the right order."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-31,K–2,Explorer,Contract Reader,Getting out,Ask an adult how to return something you no longer want.,"Exit or mock-exit one real subscription or agreement using its own terms, on time, in writing, with proof retained."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-32,3–5,Explorer,Contract Reader,Getting out,"Find the return policy on a real receipt, with an adult's help.","Exit or mock-exit one real subscription or agreement using its own terms, on time, in writing, with proof retained."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-33,6–8,Builder,Contract Reader,Getting out,"Find a real cancellation right or cooling-off period, with a checker.","Exit or mock-exit one real subscription or agreement using its own terms, on time, in writing, with proof retained."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-34,9–10,Practitioner,Contract Reader,Getting out,Exercise a real cancellation right or termination clause on your own.,"Exit or mock-exit one real subscription or agreement using its own terms, on time, in writing, with proof retained."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-35,11–12,Lead,Contract Reader,Getting out,Explain to someone else how a real cooling-off period actually works.,"Exit or mock-exit one real subscription or agreement using its own terms, on time, in writing, with proof retained."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-36,K–2,Explorer,Contract Reader,"Deposits, guarantees and standing behind others",Ask an adult what a deposit is when renting a bike.,"Explain a real guarantee or deposit's exact trigger and exposure, and advise a role-played friend asked to co-sign, with reasons."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-37,3–5,Explorer,Contract Reader,"Deposits, guarantees and standing behind others","Explain why a deposit is held and when it comes back, with an adult.","Explain a real guarantee or deposit's exact trigger and exposure, and advise a role-played friend asked to co-sign, with reasons."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-38,6–8,Builder,Contract Reader,"Deposits, guarantees and standing behind others","Explain a real guarantor's or co-signer's obligation, with a checker.","Explain a real guarantee or deposit's exact trigger and exposure, and advise a role-played friend asked to co-sign, with reasons."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-39,9–10,Practitioner,Contract Reader,"Deposits, guarantees and standing behind others","Evaluate a real deposit, guarantee or co-sign request before agreeing to it.","Explain a real guarantee or deposit's exact trigger and exposure, and advise a role-played friend asked to co-sign, with reasons."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-40,11–12,Lead,Contract Reader,"Deposits, guarantees and standing behind others",Explain to someone else the real risk of standing behind another person's promise.,"Explain a real guarantee or deposit's exact trigger and exposure, and advise a role-played friend asked to co-sign, with reasons."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-41,K–2,Explorer,Contract Reader,The informal deal with family and friends,Ask an adult why it's good to write down a loan between friends.,Draft a fair one-page written agreement for a real or realistic informal arrangement between people who trust each other.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-42,3–5,Explorer,Contract Reader,The informal deal with family and friends,"Write down a simple loan agreement with a friend, with an adult's help.",Draft a fair one-page written agreement for a real or realistic informal arrangement between people who trust each other.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-43,6–8,Builder,Contract Reader,The informal deal with family and friends,"Write a real simple agreement for a loan or shared flat, with a checker.",Draft a fair one-page written agreement for a real or realistic informal arrangement between people who trust each other.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-44,9–10,Practitioner,Contract Reader,The informal deal with family and friends,"Put a real informal deal with family or friends into writing, on your own.",Draft a fair one-page written agreement for a real or realistic informal arrangement between people who trust each other.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-45,11–12,Lead,Contract Reader,The informal deal with family and friends,Help someone else formalise a real informal deal to avoid a later dispute.,Draft a fair one-page written agreement for a real or realistic informal arrangement between people who trust each other.
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-46,K–2,Explorer,Contract Reader,Signing for the future: powers and wills,"Ask an adult what a will is, in simple words.","Complete the will-and-powers checklist for a named adult: what exists, what is missing, and the exact route to fix one gap."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-47,3–5,Explorer,Contract Reader,Signing for the future: powers and wills,"Explain why grown-ups plan for who decides things later, with an adult.","Complete the will-and-powers checklist for a named adult: what exists, what is missing, and the exact route to fix one gap."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-48,6–8,Builder,Contract Reader,Signing for the future: powers and wills,"Explain what a real power of attorney or advance decision does, with a checker.","Complete the will-and-powers checklist for a named adult: what exists, what is missing, and the exact route to fix one gap."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-49,9–10,Practitioner,Contract Reader,Signing for the future: powers and wills,"Explain the real documents — power of attorney, advance decision, will — and their purpose.","Complete the will-and-powers checklist for a named adult: what exists, what is missing, and the exact route to fix one gap."
"Law, Contracts & Everyday Rights",The contract: promises with teeth,CT-50,11–12,Lead,Contract Reader,Signing for the future: powers and wills,Guide someone else through why and how these real future-signing documents matter.,"Complete the will-and-powers checklist for a named adult: what exists, what is missing, and the exact route to fix one gap."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-1,K–2,Explorer,Consumer Advocate,What you are owed when you buy,Ask an adult what a fair toy purchase should include.,"For three real purchases, state the statutory rights attached to each and the remedy ladder if it fails."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-2,3–5,Explorer,Consumer Advocate,What you are owed when you buy,"Name what a real product should be — working and as described, with an adult.","For three real purchases, state the statutory rights attached to each and the remedy ladder if it fails."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-3,6–8,Builder,Consumer Advocate,What you are owed when you buy,"Explain a real product's right to be of satisfactory quality, with a checker.","For three real purchases, state the statutory rights attached to each and the remedy ladder if it fails."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-4,9–10,Practitioner,Consumer Advocate,What you are owed when you buy,"Assert a real right — quality, as described, fit for purpose — on your own purchase.","For three real purchases, state the statutory rights attached to each and the remedy ladder if it fails."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-5,11–12,Lead,Consumer Advocate,What you are owed when you buy,Explain to someone else the real rights that come with any purchase.,"For three real purchases, state the statutory rights attached to each and the remedy ladder if it fails."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-6,K–2,Explorer,Consumer Advocate,Returns: policy versus law,Ask an adult if a store has to take something back.,"Handle one real or staged return correctly, explicitly identifying whether you used policy or law, and why."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-7,3–5,Explorer,Consumer Advocate,Returns: policy versus law,"Explain the difference between a store's kindness and a real rule, with an adult.","Handle one real or staged return correctly, explicitly identifying whether you used policy or law, and why."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-8,6–8,Builder,Consumer Advocate,Returns: policy versus law,"Distinguish a real store's return policy from your actual legal right, with a checker.","Handle one real or staged return correctly, explicitly identifying whether you used policy or law, and why."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-9,9–10,Practitioner,Consumer Advocate,Returns: policy versus law,"Assert your real legal right when a store's policy falls short, on your own.","Handle one real or staged return correctly, explicitly identifying whether you used policy or law, and why."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-10,11–12,Lead,Consumer Advocate,Returns: policy versus law,Explain to someone else the real difference between store goodwill and legal right.,"Handle one real or staged return correctly, explicitly identifying whether you used policy or law, and why."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-11,K–2,Explorer,Consumer Advocate,The faulty thing,Ask an adult what to do with a broken toy from a store.,"Run a real or mock faulty-goods claim through the full sequence in writing, with the evidence file that wins it."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-12,3–5,Explorer,Consumer Advocate,The faulty thing,"Explain the order of repair, replace, refund, with an adult's help.","Run a real or mock faulty-goods claim through the full sequence in writing, with the evidence file that wins it."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-13,6–8,Builder,Consumer Advocate,The faulty thing,"Follow the real repair-replace-refund sequence for a faulty item, with a checker.","Run a real or mock faulty-goods claim through the full sequence in writing, with the evidence file that wins it."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-14,9–10,Practitioner,Consumer Advocate,The faulty thing,"Handle a real faulty purchase on your own, in the right order, with proof.","Run a real or mock faulty-goods claim through the full sequence in writing, with the evidence file that wins it."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-15,11–12,Lead,Consumer Advocate,The faulty thing,"Guide someone else through a real faulty-goods claim, sequence and proof.","Run a real or mock faulty-goods claim through the full sequence in writing, with the evidence file that wins it."
"Law, Contracts & Everyday Rights","The consumer: buying, returning, being made whole",CO-16,K–2,Explorer,Consumer Advocate,Services that disappoint,Ask an adult what to do if a haircut goes badly.,"Draft the complaint and remedy demand for a real or case-study substandard service, quantifying the cost to cure."
