pack,track,code,grade,level,credential,theme,description,transfer_check
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-25,11–12,Lead,River Systems Reader,Reading the gauge,"Read the gauge for two weeks, chart it against the forecast, and write the plain-language note a neighbour would need if the trend continued.","Read the current stage at the gauge nearest your parish, compare it to flood stage and the record, and state what today's number means."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-26,K–2,Explorer,River Systems Reader,The sediment the coast is starving for,"Stir mud into water and watch it settle, then learn that the river's mud used to build land at the coast.","Explain the sediment argument for and against one real diversion project, citing each side's own documents."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-27,3–5,Explorer,River Systems Reader,The sediment the coast is starving for,"Draw where the river's mud goes now and where a diversion would send it, and say why the coast wants it.","Explain the sediment argument for and against one real diversion project, citing each side's own documents."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-28,6–8,Builder,River Systems Reader,The sediment the coast is starving for,Explain the sediment argument for one real diversion project from its own documents and one concern raised against it.,"Explain the sediment argument for and against one real diversion project, citing each side's own documents."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-29,9–10,Practitioner,River Systems Reader,The sediment the coast is starving for,"Explain the sediment argument for and against one real diversion project, citing each side's own documents.","Explain the sediment argument for and against one real diversion project, citing each side's own documents."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-30,11–12,Lead,River Systems Reader,The sediment the coast is starving for,"Present both sides of a real diversion to an audience with a stake in it, and record which argument moved them and why.","Explain the sediment argument for and against one real diversion project, citing each side's own documents."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-31,K–2,Explorer,River Systems Reader,The river as a working road,"Watch or look at pictures of a barge tow and count the barges, then learn how many trucks that would take.","Observe or study one real stretch of river traffic and report what was moving, in what, and roughly what it would take by road."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-32,3–5,Explorer,River Systems Reader,The river as a working road,Observe or study one stretch of river traffic and say what was moving and in what.,"Observe or study one real stretch of river traffic and report what was moving, in what, and roughly what it would take by road."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-33,6–8,Builder,River Systems Reader,The river as a working road,"Observe or study one stretch of river traffic with a checker, report what was moving and in what, and estimate with help what it would take by road.","Observe or study one real stretch of river traffic and report what was moving, in what, and roughly what it would take by road."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-34,9–10,Practitioner,River Systems Reader,The river as a working road,"Observe or study one real stretch of river traffic and report what was moving, in what, and roughly what it would take by road.","Observe or study one real stretch of river traffic and report what was moving, in what, and roughly what it would take by road."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-35,11–12,Lead,River Systems Reader,The river as a working road,"Observe a stretch of traffic on two days, compute the road equivalent with published figures, and present the river as a highway to a class.","Observe or study one real stretch of river traffic and report what was moving, in what, and roughly what it would take by road."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-36,K–2,Explorer,River Systems Reader,Drinking the river,"Find out with an adult where your tap water comes from — the river, a well, a lake.","Determine whether your own parish drinks river water, and for one that does, trace the intake-to-tap path and its named risks."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-37,3–5,Explorer,River Systems Reader,Drinking the river,Find out whether your parish drinks river water and draw the path from the river to the tap.,"Determine whether your own parish drinks river water, and for one that does, trace the intake-to-tap path and its named risks."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-38,6–8,Builder,River Systems Reader,Drinking the river,"Determine whether your parish drinks river water and, for one that does, trace the intake-to-tap path and name one risk.","Determine whether your own parish drinks river water, and for one that does, trace the intake-to-tap path and its named risks."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-39,9–10,Practitioner,River Systems Reader,Drinking the river,"Determine whether your own parish drinks river water, and for one that does, trace the intake-to-tap path and its named risks.","Determine whether your own parish drinks river water, and for one that does, trace the intake-to-tap path and its named risks."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-40,11–12,Lead,River Systems Reader,Drinking the river,"Trace the path, document the named risks from the utility's own reports, and write the resident's note on what a saltwater wedge means for the tap.","Determine whether your own parish drinks river water, and for one that does, trace the intake-to-tap path and its named risks."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-41,K–2,Explorer,River Systems Reader,The Atchafalaya: the other river,Look at pictures of the great swamp and learn that it is where the river would go if it could.,Map the Atchafalaya Basin's floodway role and profile one real livelihood that depends on the basin staying wet.
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-42,3–5,Explorer,River Systems Reader,The Atchafalaya: the other river,"Find the Atchafalaya Basin on a map, say what it does in a flood, and name one thing people catch there.",Map the Atchafalaya Basin's floodway role and profile one real livelihood that depends on the basin staying wet.
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-43,6–8,Builder,River Systems Reader,The Atchafalaya: the other river,Map the Atchafalaya Basin's floodway role and profile one livelihood that depends on the basin staying wet.,Map the Atchafalaya Basin's floodway role and profile one real livelihood that depends on the basin staying wet.
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-44,9–10,Practitioner,River Systems Reader,The Atchafalaya: the other river,Map the Atchafalaya Basin's floodway role and profile one real livelihood that depends on the basin staying wet.,Map the Atchafalaya Basin's floodway role and profile one real livelihood that depends on the basin staying wet.
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-45,11–12,Lead,River Systems Reader,The Atchafalaya: the other river,"Map the floodway role, profile a livelihood from an interview or its own records, and present what a floodway operation would cost it.",Map the Atchafalaya Basin's floodway role and profile one real livelihood that depends on the basin staying wet.
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-46,K–2,Explorer,River Systems Reader,Living in the shadow of the river,"Talk about one thing the river gives your town and one thing it could take, and say what people do about it.","Run or present a structured deliberation on one real river decision affecting your region, and deliver the recommendation you would defend."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-47,3–5,Explorer,River Systems Reader,Living in the shadow of the river,Hold a class debate on one real river decision near you and vote.,"Run or present a structured deliberation on one real river decision affecting your region, and deliver the recommendation you would defend."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-48,6–8,Builder,River Systems Reader,Living in the shadow of the river,"Present a structured deliberation on one real river decision affecting your region — options, trade-offs, voices — and give your recommendation.","Run or present a structured deliberation on one real river decision affecting your region, and deliver the recommendation you would defend."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-49,9–10,Practitioner,River Systems Reader,Living in the shadow of the river,"Run or present a structured deliberation on one real river decision affecting your region, and deliver the recommendation you would defend.","Run or present a structured deliberation on one real river decision affecting your region, and deliver the recommendation you would defend."
Cognition.X : Louisiana OS,The river: the Mississippi and its machinery,MS-50,11–12,Lead,River Systems Reader,Living in the shadow of the river,"Run the deliberation with affected residents in the room, deliver the recommendation to a parish body or class, and record what changed your mind.","Run or present a structured deliberation on one real river decision affecting your region, and deliver the recommendation you would defend."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-1,K–2,Explorer,Coastal Steward,The land that is water,"Look at pictures of marsh, swamp and bayou and say which is grass, which is trees, which is water.","Identify marsh, swamp and ridge on real imagery of the Louisiana coast and state one protective job each performs."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-2,3–5,Explorer,Coastal Steward,The land that is water,"Identify marsh, swamp and ridge on real coast pictures and say one thing each does.","Identify marsh, swamp and ridge on real imagery of the Louisiana coast and state one protective job each performs."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-3,6–8,Builder,Coastal Steward,The land that is water,"Identify marsh, swamp and ridge on real imagery of one stretch of the Louisiana coast with a checker, and state one protective job two of them perform.","Identify marsh, swamp and ridge on real imagery of the Louisiana coast and state one protective job each performs."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-4,9–10,Practitioner,Coastal Steward,The land that is water,"Identify marsh, swamp and ridge on real imagery of the Louisiana coast and state one protective job each performs.","Identify marsh, swamp and ridge on real imagery of the Louisiana coast and state one protective job each performs."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-5,11–12,Lead,Coastal Steward,The land that is water,"Identify the parts on imagery of your own region, map them, and explain to a class what each does for the town behind it.","Identify marsh, swamp and ridge on real imagery of the Louisiana coast and state one protective job each performs."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-6,K–2,Explorer,Coastal Steward,A football field an hour,Look at an old picture and a new picture of the same coast and point to the land that is gone.,"Compare historical and current imagery of one real coastal spot and quantify what has gone, attributing causes from published analysis."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-7,3–5,Explorer,Coastal Steward,A football field an hour,Compare old and new pictures of one coastal spot and say what has gone and one reason why.,"Compare historical and current imagery of one real coastal spot and quantify what has gone, attributing causes from published analysis."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-8,6–8,Builder,Coastal Steward,A football field an hour,"Compare historical and current imagery of one real coastal spot and quantify what has gone, naming one cause from published analysis.","Compare historical and current imagery of one real coastal spot and quantify what has gone, attributing causes from published analysis."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-9,9–10,Practitioner,Coastal Steward,A football field an hour,"Compare historical and current imagery of one real coastal spot and quantify what has gone, attributing causes from published analysis.","Compare historical and current imagery of one real coastal spot and quantify what has gone, attributing causes from published analysis."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-10,11–12,Lead,Coastal Steward,A football field an hour,"Quantify the loss at two spots, attribute the causes with sources, and present the honest arithmetic to a class without a slogan.","Compare historical and current imagery of one real coastal spot and quantify what has gone, attributing causes from published analysis."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-11,K–2,Explorer,Coastal Steward,Why the marsh matters inland,"Build a wall of grass in a tray and see how it slows the water, then learn that marsh does that for towns.","For one real coastal community, explain what the fronting wetlands do for it in a storm, citing the protection estimates."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-12,3–5,Explorer,Coastal Steward,Why the marsh matters inland,"For one coastal town, say what the marsh in front of it does in a storm.","For one real coastal community, explain what the fronting wetlands do for it in a storm, citing the protection estimates."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-13,6–8,Builder,Coastal Steward,Why the marsh matters inland,"For one real coastal community, explain what the fronting wetlands do for it in a storm, citing one protection estimate.","For one real coastal community, explain what the fronting wetlands do for it in a storm, citing the protection estimates."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-14,9–10,Practitioner,Coastal Steward,Why the marsh matters inland,"For one real coastal community, explain what the fronting wetlands do for it in a storm, citing the protection estimates.","For one real coastal community, explain what the fronting wetlands do for it in a storm, citing the protection estimates."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-15,11–12,Lead,Coastal Steward,Why the marsh matters inland,"Explain the protection for two communities with different marsh in front of them, and present what losing a mile of it would mean, with sources.","For one real coastal community, explain what the fronting wetlands do for it in a storm, citing the protection estimates."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-16,K–2,Explorer,Coastal Steward,The Coastal Master Plan,"Learn that the state has a big plan to save the coast, and find the project nearest you on the map.","From the current Master Plan's own documents, summarise the project nearest your parish — type, cost, purpose, status."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-17,3–5,Explorer,Coastal Steward,The Coastal Master Plan,Find the coastal project nearest your parish in the plan and say what it does.,"From the current Master Plan's own documents, summarise the project nearest your parish — type, cost, purpose, status."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-18,6–8,Builder,Coastal Steward,The Coastal Master Plan,"From the current Master Plan's documents, summarise the project nearest your parish — type, cost, purpose.","From the current Master Plan's own documents, summarise the project nearest your parish — type, cost, purpose, status."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-19,9–10,Practitioner,Coastal Steward,The Coastal Master Plan,"From the current Master Plan's own documents, summarise the project nearest your parish — type, cost, purpose, status.","From the current Master Plan's own documents, summarise the project nearest your parish — type, cost, purpose, status."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-20,11–12,Lead,Coastal Steward,The Coastal Master Plan,"Summarise the nearest project and how it was ranked, and present the plan's choices for your region to a class as a citizen would read them.","From the current Master Plan's own documents, summarise the project nearest your parish — type, cost, purpose, status."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-21,K–2,Explorer,Coastal Steward,Building land on purpose,"Learn the three ways people build new land — pumping mud, opening a diversion, making terraces — and draw one.",Match three real restoration projects to their techniques and report what each has measurably built so far.
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-22,3–5,Explorer,Coastal Steward,Building land on purpose,Match three restoration projects to their techniques on a picture card.,Match three real restoration projects to their techniques and report what each has measurably built so far.
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-23,6–8,Builder,Coastal Steward,Building land on purpose,Match three real restoration projects to their techniques and report what one has measurably built so far.,Match three real restoration projects to their techniques and report what each has measurably built so far.
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-24,9–10,Practitioner,Coastal Steward,Building land on purpose,Match three real restoration projects to their techniques and report what each has measurably built so far.,Match three real restoration projects to their techniques and report what each has measurably built so far.
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-25,11–12,Lead,Coastal Steward,Building land on purpose,"Match the projects, report what each built with figures, and compare cost per acre across the three from their own records.",Match three real restoration projects to their techniques and report what each has measurably built so far.
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-26,K–2,Explorer,Coastal Steward,The fisheries on the line,"Learn what shrimp, oysters and crabs are and that people in Louisiana catch them for a living.","Profile one real Louisiana fishery — season, method, landing figures — and one live decision currently affecting it, from both sides."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-27,3–5,Explorer,Coastal Steward,The fisheries on the line,Profile one Louisiana fishery — when it is in season and how it is caught.,"Profile one real Louisiana fishery — season, method, landing figures — and one live decision currently affecting it, from both sides."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-28,6–8,Builder,Coastal Steward,The fisheries on the line,"Profile one real Louisiana fishery — season, method, landing figures — and name one live decision affecting it.","Profile one real Louisiana fishery — season, method, landing figures — and one live decision currently affecting it, from both sides."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-29,9–10,Practitioner,Coastal Steward,The fisheries on the line,"Profile one real Louisiana fishery — season, method, landing figures — and one live decision currently affecting it, from both sides.","Profile one real Louisiana fishery — season, method, landing figures — and one live decision currently affecting it, from both sides."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-30,11–12,Lead,Coastal Steward,The fisheries on the line,"Profile the fishery, interview or study one person on each side of the decision, and write the balanced brief a council member could use.","Profile one real Louisiana fishery — season, method, landing figures — and one live decision currently affecting it, from both sides."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-31,K–2,Explorer,Coastal Steward,The oyster and the salinity line,"Learn that oysters need water that is a little salty, not too fresh, and that the river can change that.","Explain what a named freshwater event did to a real oyster area, using landings or lease records as evidence."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-32,3–5,Explorer,Coastal Steward,The oyster and the salinity line,"Explain what happens to an oyster bed when a lot of fresh water comes, using one real example.","Explain what a named freshwater event did to a real oyster area, using landings or lease records as evidence."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-33,6–8,Builder,Coastal Steward,The oyster and the salinity line,"Explain what a named freshwater event did to a real oyster area, using one landings or lease record as evidence.","Explain what a named freshwater event did to a real oyster area, using landings or lease records as evidence."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-34,9–10,Practitioner,Coastal Steward,The oyster and the salinity line,"Explain what a named freshwater event did to a real oyster area, using landings or lease records as evidence.","Explain what a named freshwater event did to a real oyster area, using landings or lease records as evidence."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-35,11–12,Lead,Coastal Steward,The oyster and the salinity line,"Explain the event with records, and present the trade-off between the freshwater decision and the oyster harvest to an audience with a stake in it.","Explain what a named freshwater event did to a real oyster area, using landings or lease records as evidence."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-36,K–2,Explorer,Coastal Steward,Communities deciding to stay or go,"Hear the story of a coastal town that had to decide whether to move, and say what you would find hardest.","Study one documented Louisiana community's stay-or-move decision and present the options it faced and the choice it made, fairly."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-37,3–5,Explorer,Coastal Steward,Communities deciding to stay or go,"Study one Louisiana community that decided to stay or move, and say what choices it had.","Study one documented Louisiana community's stay-or-move decision and present the options it faced and the choice it made, fairly."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-38,6–8,Builder,Coastal Steward,Communities deciding to stay or go,"Study one documented Louisiana community's stay-or-move decision and present the options it faced, with a checker for fairness.","Study one documented Louisiana community's stay-or-move decision and present the options it faced and the choice it made, fairly."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-39,9–10,Practitioner,Coastal Steward,Communities deciding to stay or go,"Study one documented Louisiana community's stay-or-move decision and present the options it faced and the choice it made, fairly.","Study one documented Louisiana community's stay-or-move decision and present the options it faced and the choice it made, fairly."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-40,11–12,Lead,Coastal Steward,Communities deciding to stay or go,"Study two communities that chose differently, present both fairly, and lead a discussion of what your own community would need to decide.","Study one documented Louisiana community's stay-or-move decision and present the options it faced and the choice it made, fairly."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-41,K–2,Explorer,Coastal Steward,Working in restoration,"Learn that saving the coast is a job — boats, science, building — and name one.","Map three real jobs on one restoration project — what each does, what it requires — from the project's own records or employers."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-42,3–5,Explorer,Coastal Steward,Working in restoration,Map three jobs on a restoration project and what each person does.,"Map three real jobs on one restoration project — what each does, what it requires — from the project's own records or employers."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-43,6–8,Builder,Coastal Steward,Working in restoration,"Map three real jobs on one restoration project — what each does, what it requires — from the project's own records.","Map three real jobs on one restoration project — what each does, what it requires — from the project's own records or employers."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-44,9–10,Practitioner,Coastal Steward,Working in restoration,"Map three real jobs on one restoration project — what each does, what it requires — from the project's own records or employers.","Map three real jobs on one restoration project — what each does, what it requires — from the project's own records or employers."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-45,11–12,Lead,Coastal Steward,Working in restoration,"Map the jobs, contact one employer or program, and write the route from your parish's high school into one of them.","Map three real jobs on one restoration project — what each does, what it requires — from the project's own records or employers."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-46,K–2,Explorer,Coastal Steward,The coast in fifty years,"Look at the map of what the coast may look like when you are grown up, and say what you notice.","Using the Master Plan's own future maps, describe your region's projected coast and draft your parish's one-page ask of the plan."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-47,3–5,Explorer,Coastal Steward,The coast in fifty years,"Using the plan's future map, describe what your region's coast may look like in fifty years.","Using the Master Plan's own future maps, describe your region's projected coast and draft your parish's one-page ask of the plan."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-48,6–8,Builder,Coastal Steward,The coast in fifty years,"Using the Master Plan's future maps, describe your region's projected coast and draft one ask of the plan.","Using the Master Plan's own future maps, describe your region's projected coast and draft your parish's one-page ask of the plan."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-49,9–10,Practitioner,Coastal Steward,The coast in fifty years,"Using the Master Plan's own future maps, describe your region's projected coast and draft your parish's one-page ask of the plan.","Using the Master Plan's own future maps, describe your region's projected coast and draft your parish's one-page ask of the plan."
Cognition.X : Louisiana OS,The working coast: wetlands and restoration,WC-50,11–12,Lead,Coastal Steward,The coast in fifty years,"Draft the ask, present it to a parish body or class, and revise it from the questions you were asked.","Using the Master Plan's own future maps, describe your region's projected coast and draft your parish's one-page ask of the plan."
Cognition.X : Louisiana OS,The energy corridor: from well to grid,EC-1,K–2,Explorer,Energy Corridor Technician,Why the plants are here,Look at a map of the big plants along the river and say why they are next to the water.,"For one real corridor facility, explain in a paragraph why it sits where it sits — river, pipeline, port — with evidence."
Cognition.X : Louisiana OS,The energy corridor: from well to grid,EC-2,3–5,Explorer,Energy Corridor Technician,Why the plants are here,"For one plant on the river, say two reasons it is where it is — the river, the pipeline, the port.","For one real corridor facility, explain in a paragraph why it sits where it sits — river, pipeline, port — with evidence."
Cognition.X : Louisiana OS,The energy corridor: from well to grid,EC-3,6–8,Builder,Energy Corridor Technician,Why the plants are here,"For one real corridor facility, explain in a paragraph why it sits where it sits — river, pipeline, port — with one piece of evidence.","For one real corridor facility, explain in a paragraph why it sits where it sits — river, pipeline, port — with evidence."
Cognition.X : Louisiana OS,The energy corridor: from well to grid,EC-4,9–10,Practitioner,Energy Corridor Technician,Why the plants are here,"For one real corridor facility, explain in a paragraph why it sits where it sits — river, pipeline, port — with evidence.","For one real corridor facility, explain in a paragraph why it sits where it sits — river, pipeline, port — with evidence."
